file,sheet,field,dtype,non_null_rate,unique_count,sample_values_masked,possible_entity,possible_metric,notes
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业情况历史版,当月是否5万,text_or_mixed,1.0000,2,0 | 1 | 1,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业情况历史版,日均gmv,text_or_mixed,0.4969,146,1123.508571428571 | <PHONE_MASKED> | 8501.539523809523,,GMV,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业情况历史版,预估五万达成,text_or_mixed,1.0000,2,0 | 1 | 1,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,药店ID,text_or_mixed,1.0000,1,3389366,purchasing_customer,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,省份,text_or_mixed,1.0000,1,重庆市,region,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,市区,text_or_mixed,1.0000,1,重庆市,region,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,full_name,text_or_mixed,1.0000,1,重庆康美迪贸易有限公司,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,在药师帮注册日期,date_candidate,1.0000,1,2024-08-27 14:21:20,,,date_range=2024-08-27..2024-08-27
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,启用日期,date_candidate,1.0000,1,2025-09-13 11:04:56,,,date_range=2025-09-13..2025-09-13
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,药店首单日期,date_candidate,1.0000,1,2025-11-13 14:23:27,purchasing_customer,,date_range=2025-11-13..2025-11-13
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,BD,text_or_mixed,1.0000,1,唐雯琦,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,是否添加微信,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,药采购权限审核通过日期,date_candidate,1.0000,1,2025-09-13 11:04:56,,,date_range=2025-09-13..2025-09-13
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,最近一次申请药采购权限时间,date_candidate,1.0000,1,2025-09-13 11:04:56,,,date_range=2025-09-13..2025-09-13
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,商务对接人,text_or_mixed,1.0000,1,高运,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,美团评级,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,标签,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,对接,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,负责人1,text_or_mixed,0.0000,0,,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,负责人2,text_or_mixed,0.0000,0,,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,商家组负责人,text_or_mixed,1.0000,1,nan,merchant_supplier;operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,线索提供人*,text_or_mixed,1.0000,1,nan,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,激励,text_or_mixed,1.0000,1,nan,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,BD线索,text_or_mixed,1.0000,1,nan,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202601,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202602,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202603,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202604,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202605,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202606,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,a202607,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,医疗器械经营店,新开标签,text_or_mixed,0.0000,0,,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,供应商ID,text_or_mixed,1.0000,1,24447,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,月份,date_candidate,1.0000,1,2026-04,,,date_range=2026-04-01..2026-04-01
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,简称,text_or_mixed,1.0000,1,成都德善堂生物科技,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,状态,text_or_mixed,1.0000,1,有效,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,商务对接人,text_or_mixed,1.0000,1,高运,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,最新保证金水平,text_or_mixed,1.0000,1,100000,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,过去保证金水平,text_or_mixed,1.0000,1,10000,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,过去有效计件,text_or_mixed,1.0000,1,0.2,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,补充新开系数,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,新开商业补充保证金情况,最新当月有效计件,text_or_mixed,1.0000,1,0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,月份,date_candidate,1.0000,7,2026-02 | 2026-05 | 2026-07,,,date_range=2026-01-01..2026-07-01
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,商务对接人,text_or_mixed,1.0000,1,高运 | 高运 | 高运,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,非重点品增量gmv,text_or_mixed,1.0000,7,<PHONE_MASKED> | 51825.07 | 84925.55000000002,,GMV,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,重点品增量gmv,text_or_mixed,1.0000,7,49572.46999999999 | 13129.34 | 148188.73,,GMV,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,新开6个月内5万商家数,text_or_mixed,1.0000,5,4 | 5 | 11,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,开店商业数,text_or_mixed,0.8571,4,4 | 4 | 2,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,首单商业数,text_or_mixed,1.0000,5,1 | 5 | 3,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,品牌店开店商业数,text_or_mixed,0.4286,1,1 | 1 | 1,merchant_supplier;product,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,有效新开数,text_or_mixed,1.0000,6,1.2 | 1.3 | 1.1,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,当月订单数,text_or_mixed,1.0000,7,9530 | 16095 | 17367,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,当月商家原因售后订单数,text_or_mixed,1.0000,7,167 | 363 | 322,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,上月订单数,text_or_mixed,1.0000,7,9566 | 14020 | 18944,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,上月商家原因售后订单数,text_or_mixed,1.0000,7,127 | 293 | 486,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,当月商家原因售后订单率,text_or_mixed,1.0000,7,<PHONE_MASKED> | 0.02255358807082945 | <PHONE_MASKED>,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,上月商家原因售后订单率,text_or_mixed,1.0000,7,<PHONE_MASKED> | 0.02089871611982881 | 0.02565456081081081,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,当月商家原因售后订单率环比,text_or_mixed,1.0000,7,<PHONE_MASKED> | <PHONE_MASKED> | -0.2772859742271718,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,售后备注,text_or_mixed,1.0000,2,绩效扣除10% | 绩效扣除10% | 无事发生,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,补充新开系数,text_or_mixed,1.0000,1,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,新开系数,text_or_mixed,1.0000,6,1.2 | 1.3 | 1.1,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,对应每家计件奖金,text_or_mixed,1.0000,2,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,总体目标,破峰提成系数,text_or_mixed,1.0000,2,0 | 0 | 0,,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,月份,date_candidate,1.0000,20,202512 | 202503 | 202502,,,date_range=2024-12-01..2026-07-01
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,商务对接人1,text_or_mixed,1.0000,1,高运 | 高运 | 高运,operator,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,当月订单数,text_or_mixed,1.0000,20,6586 | 1200 | 1228,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,当月商家原因售后订单数,text_or_mixed,1.0000,20,99 | 65 | 88,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,上月订单数,text_or_mixed,1.0000,20,7139 | 1228 | 1036,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,上月商家原因售后订单数,text_or_mixed,1.0000,20,104 | 88 | 57,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,当月商家原因售后订单率,text_or_mixed,1.0000,20,<PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED>,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况统计,上月商家原因售后订单率,text_or_mixed,0.9500,19,<PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED>,merchant_supplier,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,月份,date_candidate,1.0000,20,202510 | 202602 | 202605,,,date_range=2024-12-01..2026-07-01
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,供应商ID,text_or_mixed,1.0000,38,22940 | 21964 | 24474,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,供应商名称,text_or_mixed,1.0000,38,四川壹贝佳健康咨询 | 四川承泰仁商贸 | 成都三合力医疗用品,merchant_supplier,,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,商业开店日期,date_candidate,1.0000,36,20250928 | 20250619 | 20260325,merchant_supplier,,date_range=2023-01-12..2026-07-15
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,当月订单数,text_or_mixed,1.0000,196,1077 | 350 | 9,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,上月订单数,text_or_mixed,1.0000,171,1 | 396 | 4,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,当月售后订单数,text_or_mixed,1.0000,68,42 | 12 | 0,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,上月售后订单数,text_or_mixed,1.0000,65,0 | 6 | 0,,订单,date_range=..
绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,商业售后情况,当月商家原因售后订单数,text_or_mixed,1.0000,49,8 | 3 | 0,merchant_supplier,订单,date_range=..
